Phenotype,Network_score
Allergy to industrial methylated spirit,2.10213355213639
closed dislocation of metacarpophalangeal joint of ring finger of right hand,2.10213355213639
neoplasm of peripheral nerves of buttock,2.093683994930682
FT4 - Free thyroxine level result,2.090938862588683
Hereditary Myopathy with Early Respiratory Failure,2.0779836417104898
Formestane overdose of undetermined intent,2.077305915638488
allergy testing pistachio nut erythema,2.0733001824397186
Neonatal hypoxemia,2.0716643998687947
Gastric ulcer (& [prepyloric] or [pyloric]),2.0691795502763886
Philadelphia Chromosome,2.0667719072315043
Complicated infection,2.0609921013329786
Weight loss >=10% of body weight,2.059053072763079
spleen; displacement,2.0516610656870555
"Monoarthritis, not elsewhere classified, wrist",2.0443107440635306
bone neoplasm of costovertebral joint of ninth rib,2.041201174604517
Intraepithelial squamous carcinoma of anogenital region,2.040785837403923
"Allergic contact dermatitis, poison sumac",2.0313901345966703
"Idiopathic chronic gout, right ankle and foot, with tophus (tophi)",2.0262924884118805
"Terrorism involving other explosions and fragments, terrorist injured, subsequent encounter",2.0108166484643704
closed rib fracture of left twelfth rib,2.0075600963841036
"Nontraffic accident involving fall from motor vehicle, except off-road motor vehicle, while in motion, not on public highway, pedal cyclist injured",1.9939633351560204
Delayed perforation of jejunum,1.9792183647745512
Clostridium; cellulitis,1.9756861973818665
Childhood emotional disorder,1.9630918407211944
first-degree perineal laceration during delivery involving labia,1.9592527899301275
Instillation site hypoesthesia,1.9520323408967657
Mucopolysaccharidosis VII,1.9518624837026772
"Other myositis, right ankle and foot",1.9505044204932223
Against-the-rule astigmatism,1.9451444687302648
Hepatic artery embolism,1.9408885837891405
Resistance to infection,1.9354730732656245
Bilateral cystoid macular edema of eyes due to and following cataract surgery,1.9258245349136074
ganglion of fourth metatarsophalangeal joint of left foot,1.9254977200092767
acinar cell cystadenocarcinoma of breast,1.9184539528345503
Allergy to phenoperidine,1.9183538098999922
"Displaced comminuted fracture of shaft of humerus, unspecified arm",1.9176760809029765
"Strain of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level, sequela",1.9161058682038925
"Unspecified amblyopia, unspecified eye",1.9159053619209794
Creatinine urine abnormal,1.9159053619209794
"Motor vehicle nontraffic accident involving collision, not on public highway, between motor vehicle, except off-road motor vehicle, and pedestrian, other specified person injured",1.915073151047449
Allergy to sulfadimethoxine,1.910187799629042
Sputum: pus cells present,1.908833319841703
Calculus core,1.9073077059052121
fetal thrombocytopenia with baby delivered,1.904036448317747
syndrome; Wilson,1.9029370462971624
"Nontraffic accident involving injury by being thrown against part of,or object in, moving motor vehicle, except off-road vehicle, not on highway, passenger on motor cycle injured",1.9000250537967922
Pulmonary microemboli,1.8971256792208304
Accidental cimetidine overdose,1.8961953269499823
Open fracture of sixth cervical vertebra (& [without mention of spinal cord lesion]),1.8951146052646755
Mitral sub-valve apparatus calcification,1.8946033699148095
Decreased IQ,1.8905727530889005
"forceps delivery; failure, affecting fetus or newborn",1.8858677151033616
"Subluxation of distal interphalangeal joint of other finger, initial encounter",1.8825795304976198
Deleterious FBXW7 Gene Mutation,1.881212899405417
Mouse Gliomatosis Cerebri,1.8804919758195016
Petit mal status,1.8786947959373486
immunologic disorders complicating puerperium,1.8771428541420179
Autoimmune blistering disease,1.8686055562430193
"Partial traumatic amputation of right great toe, initial encounter",1.867344001538719
penicillamine poisoning with undetermined intent,1.8564975483660122
"Partial traumatic amputation of unspecified midfoot, sequela",1.8563256108239479
deep third degree burns of wrist or hand with loss of palm,1.8547274317675773
"Pigmentary glaucoma, bilateral, mild stage",1.8518853799301525
"Person boarding or alighting a three-wheeled motor vehicle injured in collision with car, pick-up truck or van",1.851664921754875
"Implantation cysts of iris, ciliary body or anterior chamber, unspecified eye",1.8509320324988676
Linear atrophoderma of Moulin,1.8507315262159545
Jejunal Stenosis,1.8507315262159545
Central Nervous System Ganglioneuroblastoma,1.8507315262159545
"Other injury of flexor muscle, fascia and tendon of left middle finger at wrist and hand level, sequela",1.8507315262159545
secondary malignant neoplasm of ureteric orifice,1.8507315262159545
Influenza due to identified novel influenza A virus with gastrointestinal manifestations,1.8491410378168283
"Laceration of intrinsic muscle, fascia and tendon of left index finger at wrist and hand level, sequela",1.8437584714949564
Warty (Bowenoid) Penile Intraepithelial Neoplasia,1.836549516111901
growth on lower eyelid of left eye,1.8336647841968725
growth on both lower eyelids,1.8320949565069287
tuberculoma of spinal cord TB (+) other way (-) bacteriology (-) histology,1.8310469392065976
Flupenthixol adverse reaction,1.8304843176380945
Vessel puncture site bruise,1.8304843176380945
Trandolapril adverse reaction,1.8296303895887411
"Crushing injury of right thumb, subsequent encounter",1.8277407393219982
sibling rivalry; exceptionally,1.8263841887393693
LETHAL CONGENITAL CONTRACTURAL SYNDROME 3,1.8218938754412697
"Vaccine, immunoglobulins and antisera overdose",1.819176316924281
"Nontraffic accident involving fall from motor vehicle, except off-road motor vehicle, while in motion, not on public highway, rider of animal or occupant of animal-drawn vehicle injured",1.8189687241228847
angioimmunoblastic T-cell lymphoma of gingiva,1.8177607391034578
Displaced fracture (avulsion) of medial epicondyle of right humerus,1.8165094916094273
Vulvar Alveolar Soft Part Sarcoma,1.8161447201361292
Spondyloepimetaphyseal Dysplasia With Abnormal Dentition,1.815923627393159
"Nondisplaced fracture (avulsion) of lateral epicondyle of unspecified humerus, subsequent encounter for fracture with routine healing",1.815923627393159
CRANIAL NERVE PALSY VII FACIAL CENTRAL,1.8147952534675609
Carbonic anhydrase II gene mutation,1.814591355463954
"hemorrhage; gastrointestinal tract, newborn",1.814591355463954
Plant food causing toxic effect,1.812875596453532
"War operations involving fragments of improvised explosive device [IED], military personnel, subsequent encounter",1.8125535885973252
HTLV-2 serology test positive,1.7929612835347462
"meningococcus; infection, arachnoiditis (chronic) (manifestation)",1.7910026989206609
"Bipolar affective disorder, currently depressed, in partial or unspecified remission",1.78922210485688
"maternal mental disorder complicating pregnancy, childbirth,and puerperium",1.7580096182751102
Allergy to prilocaine,1.757688736786444
Alteration in neurological function,1.756456253602935
pregnancy complicated by chronic secondary hypertension,1.756456253602935
"Acute infarction of intestine, part unspecified",1.7433648408759572
neoplasm of autonomic nerves of antecubital region,1.7413882403349588
peripheral vision worsens during day,1.7360945178163112
"Nontraffic accident involving being hit by object thrown on motor vehicle, except off-road motor vehicle, while in motion, not on public highway, passenger on motor cycle injured",1.7339409995641812
Laceration with foreign body of right lesser toe(s) without damage to nail,1.7312513391762359
diabetes with diabetic peripheral angiopathy without gangrene,1.7307709322114149
Winter Harding Hyde syndrome,1.7225549153818855
Perinatal gastrointestinal hemorrhage,1.7109660201483545
Limbal stem cell deficiency,1.7088213937985368
"Maternal care for anti-D [Rh] antibodies, first trimester, not applicable or unspecified",1.7062269694293668
"Complete traumatic amputation of right foot, level unspecified, initial encounter",1.704038017609155
Post-op. problems,1.7009303464068253
"myocardium; insufficiency, rheumatic, active, acute or subacute",1.6968791455529406
invasion of other organism,1.6945403052900785
"Tributary (branch) retinal vein occlusion, left eye, with macular edema",1.6922544298071027
"Idiopathic chronic gout, left elbow, without tophus (tophi)",1.6845418269439594
Costocoracoid ligament congenitally short,1.6787682559614536
ocular; myiasis (manifestation),1.6777820323126438
Central nervous system lesion,1.6751478202144805
"c.puerperium; hypertension, pre-existing, essential, with superimposed proteinuria",1.674521905411299
gunshot wound of right middle finger,1.6735149737570425
Gangrenous appendicitis,1.6734821101085953
"Poisoning by other anti-common-cold drugs, intentional self-harm",1.6723859021601686
peripheral neuroectodermal tumor of joint,1.664346517561277
"Unspecified motorcycle rider injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, subsequent encounter",1.6625099786082085
Myeloid and/or lymphoid neoplasm associated with platelet derived growth factor receptor alpha rearrangement,1.6618527538320274
trabecular adenocarcinoma of ureter,1.659990085595794
Novel Mutation,1.6587807682771596
Ovarian germ cell teratoma stage I C,1.6530025026768338
Organizing pneumonia due to collagen vascular disease,1.6470409861858204
intravesical; hemorrhage,1.6434812244903991
diabetes mellitus secondary with hyperglycemia,1.6401421292055745
Crushing injury of vertebral region,1.6401421292055745
Hemangioblastic Meningioma,1.6401421292055745
"wound; chest, back",1.6389799880136664
Non-arthropod-borne viral disease associated with AIDS,1.6331302470458162
"Macular keratitis, bilateral",1.6328573691107533
phlebitis of the dorsal surface of the femoral vein,1.6303895650507287
"Spastic paraplegia 8, autosomal dominant",1.6267677243556133
"Erythema nodosum with hypersensitivity reaction in tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",1.6250888716534753
neoplasm of peripheral nerves of knee,1.6247169049347212
"Poisoning by, adverse effect of and underdosing of antitussives",1.623960530328333
type 1 diabetes mellitus with ophthalmoplegia of right eye,1.620481911647284
"Fracture of coronoid process of right mandible, initial encounter for closed fracture",1.6183633957130736
hallux rigidus of right foot,1.61802466261978
"Legal intervention involving injury by tear gas, law enforcement official injured, initial encounter",1.6133638539381348
"Other fracture of occiput, unspecified side, subsequent encounter for fracture with routine healing",1.6116800784511436
Hematoma of dialysis access site,1.611601354398778
Pelvic sepsis,1.611544123429879
"Legal intervention involving injury by dynamite, law enforcement official injured",1.6113737732117386
"Nondisplaced fracture of proximal phalanx of right middle finger, sequela",1.6113737732117386
Squamous Cell Carcinoma of the Mouse Pharynx,1.6113737732117386
Urine leukocyte test negative,1.6113737732117386
"injury, poisoning, and certain consequences of external causes complicating puerperium",1.6113737732117386
"Unspecified fracture of unspecified toe(s), subsequent encounter for fracture with nonunion",1.6113737732117386
COCAINE ABUSE DAILY,1.6113737732117386
Erosion of enamel,1.6113737732117386
"Craniometaphyseal dysplasia, autosomal recessive type",1.6113737732117386
"Chronic instability of knee, right knee",1.6113737732117386
Allergy to Vinca alkaloid,1.6113737732117386
Accidental ibuprofen overdose,1.6099643269817914
Gastric Stenosis,1.6090205865417477
"Military operations involving other explosions and fragments, military personnel, subsequent encounter",1.6078377520307732
"Macular keratitis, left eye",1.6078377520307732
"Other firearm discharge, undetermined intent",1.6044318366858816
Adverse reaction to anti-infective substance,1.6013444537968333
Non-BRCA Gene Mutation,1.5883528467621222
Parasitic infection of colon caused by Cystoisospora belli,1.5786024414120696
grade 2 follicular lymphoma of renal pelvis,1.5655436733189922
Postprocedural hematoma and seroma of an endocrine system organ or structure,1.5621915374921846
"Pedestrian on skateboard injured in collision with railway train or railway vehicle in nontraffic accident, initial encounter",1.5621915374921846
skin lesion KOH preparation fungi,1.5621915374921846
Verrucous Carcinoma of the Mouse Oral Cavity,1.559599954003005
pseudosarcomatous carcinoma of uterus,1.5536376981874898
rubeola; rubella,1.5514376415428615
"Severe major depression with psychotic features, mood-congruent",1.549549174299383
"Car driver injured in collision with pedal cycle in nontraffic accident, sequela",1.5438312518871735
Kallmann Syndrome 2 (disorder),1.5360324440414779
nerve injury of thorax,1.534586718956388
Insomnia due to mental disorder,1.5339057134159573
"low; blood pressure, due to shock following injury",1.5325130287025273
Allergy to fenfluramine,1.523922823735932
Centroblastic lymphoma stage III,1.523922823735932
chemical-induced diabetes mellitus with ketoacidosis,1.523922823735932
Idiopathic insomnia,1.523922823735932
Diffuse small cleaved cell lymphoma (Nodal marginal zone B-cell lymphoma) recurrent,1.523922823735932
cot death > 4 weeks,1.523922823735932
Dissection of left renal artery,1.5180330450560369
"Airgun discharge, undetermined intent, sequela",1.515518083921072
Traumatic rupture of left biceps femoris tendon,1.5105562063337608
"Profound mental retardation, significant impairment of behavior requiring attention or treatment",1.5074187909445846
nodular sclerosing Hodgkin's lymphoma of intrahepatic bile duct,1.4993667538324091
giant cell glioblastoma of cerebral ventricle,1.4965990933930287
Pathological fracture of neck of femur,1.4964130454103692
organic central sleep apnea in conditions classified elsewhere,1.4939932574131187
Urethral bulbitis,1.493166906941844
Extravasation injury,1.4858797350394055
Partial traumatic metacarpophalangeal amputation of left index finger,1.4796794394615151
Ergot alkaloid adverse reaction,1.479474002577398
"Cannabis use disorder, severe, with cannabis-induced sleep disorder",1.4769458599095808
Cannabis drug dependence NOS,1.4769458599095808
"Strain of flexor muscle, fascia and tendon of right middle finger at wrist and hand level, sequela",1.4713781238713954
Cardiovascular insufficiency,1.4707113451284977
Congenital onychoatrophy,1.4589692190258259
Histoplasmosis of spinal cord,1.4561089030824548
Impaired executive functioning,1.451424917234591
Poisoning by venomous mollusc,1.4499112679253512
Hepatitis D RNA positive,1.4490784782927162
Dementia with Down syndrome,1.4452005569265876
"Displaced fracture of medial cuneiform of right foot, subsequent encounter for fracture with malunion",1.4450989768288598
Neoplastic Granulocytes and Precursors 20 Percent or More of Bone Marrow Cells,1.4424778828228095
ala nasi; melanoma,1.4413271469153748
Allergy to temazepam,1.4319501787904017
"Unspecified injury of flexor muscle, fascia and tendon of left index finger at wrist and hand level, sequela",1.4257039985488225
"Abscess of tendon sheath, right ankle and foot",1.4242401248319976
Partial traumatic amputation of right hand at wrist level,1.4231743820980478
Overdose of histamine H2-receptor antagonists,1.4229316469483038
postprocedural hemorrhage of skin and subcutaneous tissue,1.416327269327539
Red blood cell finding,1.401244808521803
Other disturbances of cerebral status of newborn,1.4011187128476799
"Unspecified B-cell lymphoma, lymph nodes of inguinal region and lower limb",1.3997032488169834
open fracture of left acetabulum with subluxation of anterior femoral head (alpha 1),1.3978822627095306
"Tuberculosis of hip, unspecified examination",1.3978822627095306
Ovarian germ cell teratoma stage II A,1.3978822627095306
"Follicular cyst of ovary, unspecified side",1.3978822627095306
"War operations involving unintentional restriction of air and airway, civilian",1.3978822627095306
Infection of skin of neck,1.3978224350824668
"Acute paralytic poliomyelitis specified as bulbar, poliovirus type ii",1.397165302179126
Tinea corporis due to Trichophyton verrucosum,1.3966965582232298
Malassez,1.3950371658395266
Bone spur of right shoulder,1.3940359574413834
"Chronic gout due to renal impairment, unspecified site, without tophus (tophi)",1.3917934113476966
EDEMA NEW ONSET,1.3893430813394039
Postprocedural hematoma and seroma of skin and subcutaneous tissue following a procedure,1.3846768531680889
"Filamentary keratitis, unspecified eye",1.3823009498220398
Large cell carcinoma of the respiratory tract stage III,1.380414424753113
Struck by missile,1.3768260977759361
cardiomyopathy of anterior wall,1.3734608176189043
Motor vehicle on road in collision with object other than vehicle,1.3732295041566007
FALL RELATED INJURY,1.3696267919880434
monoarticular inflammation of forearm,1.3688974605901993
adenocarcinoma in situ in villous adenoma of penis,1.3644324014672522
"Unspecified open-angle glaucoma, indeterminate stage",1.3644324014672522
"Unspecified subluxation of unspecified toe(s), sequela",1.359696248643613
EPSTEIN BARR VIRUS EIA POSITIVE,1.3577011620518038
"Collapsed vertebra, not elsewhere classified, lumbar region, sequela of fracture",1.3547601176256456
Clostridium bacteremia,1.3544824600436007
CEREBRAL PEDUNCLE CVA,1.352296110513476
"Retinopathy of prematurity, stage 3, right eye",1.3519062925344276
"Subluxation of other carpometacarpal joint of unspecified hand, subsequent encounter",1.350870919244206
allergy testing tea induration,1.3495729076123604
BRCA-Mutated Metastatic Breast Carcinoma,1.3489538262162584
Graft ischemia,1.3331258017275238
"Nonexudative age-related macular degeneration, bilateral, advanced atrophic with subfoveal involvement",1.329388432513035
"Other nondisplaced fracture of lower end of left humerus, subsequent encounter for fracture with delayed healing",1.3268379114394824
n.recurrens; lesion,1.3221810546494244
Intentional atropine overdose,1.313500850175079
Connexin 26 Gene Anomaly,1.3086034903587371
Drug-induced coma,1.306893518275189
retinal scar of right eye,1.305573691088071
Antimicrobial activity,1.3004242070686813
Stage IVA Thyroid Gland Papillary Carcinoma AJCC v7,1.2890747884056513
"maternal obesity complicating pregnancy, first trimester",1.2886986243028875
Palmoplantar Hyperkeratosis with Squamous Cell Carcinoma of Skin and Sex Reversal,1.2775722194109262
"Pedestrian on foot injured in collision with pedal cycle in nontraffic accident, initial encounter",1.2679288358569327
"Car driver injured in collision with van in traffic accident, sequela",1.2622488303969628
Monckeberg's arteriosclerosis with intermittent claudication,1.2615762739732725
diffuse nodular histiocytic (NH) lymphoma of inguinal region and lower limb(s),1.2510407264189836
Telangiectatic osteosarcoma recurrent,1.2489517400993932
Juberg-Marsidi syndrome,1.2462698814998991
"Puncture wound with foreign body, unspecified ankle, subsequent encounter",1.2461381617086114
Keratosis exfoliativa,1.245854221888118
"Subluxation of midcarpal joint of left wrist, sequela",1.245818684289378
Gain of Chromosome 22q,1.245818684289378
"Motor vehicle traffic accident involving pedestrian run over by motor vehicle, driver of motor vehicle injured",1.245818684289378
Sexual abuse complicating pregnancy,1.245818684289378
"Partial traumatic transphalangeal amputation of right little finger, sequela",1.245818684289378
"Juvenile arthritis, unspecified, site unspecified",1.245818684289378
tuberculous peritonitis TB in sputum: (+) microscopy,1.2432315998640253
"Infection of amniotic sac and membranes, unspecified, second trimester, fetus 2",1.2381679674927246
positive regulation of response to macrophage colony-stimulating factor,1.225512880453045
renal calculus; with hydronephrosis and infection,1.2219201059217646
Testosterone implant adverse reaction,1.2169812173435983
Reardon Wilson Cavanagh syndrome,1.212079279043618
Meprobamate adverse reaction,1.1905717693625177
False labor,1.188952123730422
Hirschsprung disease 1,1.185912549782153
"Prosthetic and other implants, materials and accessory anesthesiology devices associated with adverse incidents",1.1810861354096986
gastroenteritis due to Campylobacter coli,1.1794853503235287
Allergy to ancrod,1.1793444046133625
Methylene blue test passed,1.1793444046133625
Fungus identified &#x7C; Aspirate &#x7C; Microbiology,1.1793444046133625
galactosemia in newborn,1.1793444046133625
Adverse reaction to avomine,1.1793444046133625
"Displaced fracture of distal phalanx of left lesser toe(s), sequela",1.1793444046133625
Acquired arteriovenous malformation of the skin,1.1793444046133625
"Displaced segmental fracture of shaft of humerus, left arm, initial encounter for closed fracture",1.1768210001362063
cerebrospinal fluid culture Leptospira icterohaemorrhagiae,1.1718021188019068
Diffuse mixed small and large cell lymphoma (Angioimmunoblastic T-cell lymphoma) stage I,1.1690269203050194
Focal suppurative nephritis,1.1687442734263442
"Preterm labor second trimester with preterm delivery third trimester, not applicable or unspecified",1.168129591463242
Benign neoplasm of left lacrimal gland and duct,1.167328191021078
Disseminated chorioretinal inflammation of posterior pole,1.162898815402286
Feeling nervous,1.1561930269934633
Loose or sagging skin following dietary weight loss,1.1545002621122469
persistent cyanosis,1.1473005317303029
Allergy to procarbazine,1.1414411927932118
"Follicular lymphoma grade IIIa, lymph nodes of multiple sites",1.134382388220211
Open fracture of greater trochanter of right femur,1.133579037486002
MPGN II with Complement Factor H Deficiency,1.1316125198500027
"Other disorders of optic nerve, not elsewhere classified, bilateral",1.1285686834412423
Palate weakness,1.1285686834412423
Allergy to formaldehyde,1.1285686834412423
"Nondisplaced fracture of middle phalanx of left middle finger, initial encounter for closed fracture",1.1285686834412423
"Labor and delivery complicated by other cord entanglement, with compression, fetus 1",1.1285686834412423
Intentional dacarbazine overdose,1.1285686834412423
Orbivirus infection,1.1285686834412423
Other specified disorders of left external ear,1.1285686834412423
"Maternal care for hydrops fetalis, first trimester, fetus 5",1.1234495177738713
Trisomy 15,1.1181511491306504
tuberculosis of medulla bacteriology and histology not done,1.1108968692981536
Phoneme-grapheme conversion deficit,1.1085656938953212
malignant neoplasm unknown site,1.105711757357722
"uterine cancer, stage I",1.1055287867189678
dactylitis of third toe of left foot,1.1026771440826808
"Difficulty in walking involving joint, site unspecified",1.098034474619699
Acute non-psychotic brain syndrome,1.0974822814021232
"Ghost vessels (corneal), left eye",1.0956806564236943
Birth Control Related Concern,1.0943081270101498
Multiple intussusception,1.0838042220793076
Congenital malformations of pulmonary and tricuspid valves,1.0835035099789505
Intra-abdominal foreign body,1.078543695280145
Psychotic disorder caused by opioid,1.0784976071791146
pseudosarcomatous carcinoma of bladder,1.0730566297448363
Steroid-induced cardiomyopathy,1.0719658101096912
UVB burn,1.0712664554220823
Mucinous colorectal carcinoma,1.0694791597155513
Tussive fremitus,1.069090085128166
injury due to destruction of aircraft from onboard fire during military operations,1.0676839935316187
Benign neoplasm of right lacrimal gland,1.0674930095883612
Tobramycin overdose,1.066251111488724
Osteoarthritis of left glenohumeral joint,1.0643042116666892
optic nerve hypoplasia of right eye,1.0618382879907988
"Diabetes with ketoacidosis, type I [juvenile type], not stated as uncontrolled",1.0611168861075502
benign paraganglioma of small intestine,1.0608988407400388
"bronzed skin; Addison, bronze disease",1.0600713392280372
"Idiopathic chronic gout, knee",1.0599314034694622
"Juvenile RA, Pauci-articular Onset",1.054070861995256
Postprocedural seroma of a respiratory system organ or structure following other procedure,1.0461593305114993
orbital osteomyelitis of left eye,1.0461593305114993
Sequelae of trachoma,1.0447866845920921
Spironolactone and loop diuretic adverse reaction,1.0442865788489806
Bilateral arthritis of hip,1.0367380120852632
"Strain of other specified muscles and tendons at ankle and foot level, right foot, initial encounter",1.0334925503247632
Cerebral infarction due to thrombosis of bilateral carotid arteries,1.0330959722646886
Retained meniscus,1.0330959722646886
open subtrochanteric fracture of right femur involving lesser trochanter (Russell-Taylor Ib),1.0318410188187053
"nasal septum; injury, superficial",0.9984219679872479
"central nervous system tuberculosis TB in sputum: (+) culture, (-) microscopy",0.9902476142369632
pressure-induced deep tissue damage of left upper back,0.9812231566834847
Other displaced fracture of upper end of left humerus,0.9767457893055137
tuberculosis of left main bronchus,0.9741566832533709
DIAMOND-BLACKFAN ANEMIA 11,0.9681586932913929
LEFT VENTRICULAR NONCOMPACTION 7,0.9562141866151823
retroperitoneal; inflammation,0.9562141866151823
"Idiopathic cysts of iris, ciliary body or anterior chamber, left eye",0.9527701104974182
"Vertebral artery compression syndromes, occipito-atlanto-axial region",0.9461129144018412
goblet cell carcinoid of digestive tract,0.9327912851091154
"Nondisplaced fracture of middle phalanx of unspecified finger, initial encounter for open fracture",0.9299148311744279
Secondary osteoarthritis of other joints,0.9288279984803637
contusion with intact skin surface of right foot lateral surface,0.9283627345760757
Alcohol abuse,0.9262407571419508
"Dislocation of proximal interphalangeal joint of left ring finger, subsequent encounter",0.9262407571419508
"DIABETES MELLITUS, INSULIN-DEPENDENT, 5",0.9262407571419508
Radial deviation of the wrist,0.9262407571419508
Accidental bismuth compound overdose,0.9262407571419508
Reunion Island Larsen-like syndrome,0.9078374717516747
Stain remover causing toxic effect,0.9052677208330822
Liver opacity,0.9047811933198723
Absence of hormonal activity,0.9047811933198723
adenocarcinoma of prostate gland with neuroendocrine differentiation,0.9024316826458915
stricture; cardiac,0.9005906309347443
"Military operations involving firearms pellets, military personnel, initial encounter",0.9002625053619607
CHEST PAIN RULE OUT PULMONARY EMBOLISM,0.8989872888805845
"Terrorism involving nuclear weapons, public safety official injured, subsequent encounter",0.8982519459405002
"Other disorders of optic nerve, not elsewhere classified, unspecified eye",0.897882737459633
"Nondisplaced fracture of intermediate cuneiform of left foot, subsequent encounter for fracture with delayed healing",0.8910378365116377
contusion with intact skin of buttocks,0.8904450095928655
Blood concentration results,0.8851452022709637
Paranasal sinus irritation,0.8828814365014653
Progressive brain disease,0.8776788051253565
postprocedural hemorrhage of ear and mastoid following a procedure on the ear and mastoid,0.8757904435731996
pT1c: Tumor more than 1 cm but not more than 2 cm in greatest dimension (breast),0.8749847186437489
Mouse Ependymoblastoma,0.8749644025321786
"rupture; fallopian tube, tubal, due to pregnancy",0.873895366923612
Testicular germ cell tumor mixed incl yolk sac tumor stage I,0.8734593075465555
(Chronic cor pulmonale) or (pulmonary heart disease NOS),0.8685332343124094
penile lump mid-shaft on right side,0.8683223311996909
"Lead-induced chronic gout, left shoulder, with tophus (tophi)",0.865183206142956
complete elective abortion complicated by pelvic infection,0.8650666968805856
Double athetosis,0.8631739160265678
group B beta hemolytic Streptococcus identified by culture typing with nucleic acid probe,0.8631096501937181
"Pigmentary glaucoma, left eye, mild stage",0.8615306643607942
"Nondisplaced fracture of cuboid bone of left foot, subsequent encounter for fracture with routine healing",0.8609198082151918
Hereditary hypogammaglobulinemia,0.8606954845784608
"Other nondisplaced fracture of lower end of left humerus, subsequent encounter for fracture with malunion",0.8589313025063918
"Iris atrophy (essential) (progressive), bilateral",0.8586946623938213
gout of distal interphalangeal joint of index finger of left hand,0.8570290263792771
Bilateral irreducible femoral hernia,0.856882583377754
lymphoma; large cell (diffuse) Ki-1+,0.8559467032951686
Perforating radiation proctitis,0.8549942688922475
Fluphenazine adverse reaction,0.8548031478923863
macrocephaly-hypertelorism-short limbs-hearing loss-developmental delay syndrome,0.8547828317808159
Undifferentiated Microinvasive Carcinoma of the Mouse Prostate Gland,0.8547828317808159
Closed fracture of lesser tuberosity of left humerus,0.854711925778092
gray spots on gums,0.8525008914452203
degeneration; bone,0.8496402431892538
Necrotizing Enterocolitis,0.8496402431892538
"Noncollision motor vehicle traffic accident involving fall from motor vehicle while in motion, motor cyclist injured",0.8496402431892538
Closed fracture of left pilon,0.8464331966027541
Adverse reaction to paratyphoid vaccine,0.846029426872556
"[X]Falling, jumping or pushed from a high place, undetermined intent, occurrence on street and highway",0.840092060110679
"[X]Falling, jumping or pushed from a high place, undetermined intent, occurrence at school, other institution and public administrative area",0.840092060110679
Secondary hemorrhage due to and following illegally induced termination of pregnancy,0.840092060110679
Inverted Papilloma,0.840092060110679
Adrenergic neurone blocking drug overdose,0.840092060110679
neoplasm of peripheral nerves of right temple,0.840092060110679
"Fracture of unspecified part of neck of right femur, initial encounter for open fracture type I or II",0.8390213304059864
Oesophageal squamous cell carcinoma upper third stage III,0.8390213304059864
Chondrodystrophy malacia,0.8390213304059864
pain; nasopharynx,0.8390213304059864
Nondisplaced fracture of distal phalanx of right ring finger,0.8369492970902636
"Motor vehicle traffic accident involving collision, on highway, between motor vehicle and fallen stone, traffic sign, tree or utility pole, motor cyclist injured",0.8352885511228867
"Type I occipital condyle fracture, right side, initial encounter for closed fracture",0.8295640995419138
"Nondisplaced segmental fracture of shaft of humerus, right arm, subsequent encounter for fracture with nonunion",0.8274312450274218
"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 54",0.8274312450274218
Pseudomonas osteomyelitis of hand,0.8274182357964264
Tocainide adverse reaction,0.8243730655995624
Hereditary sensorimotor neuropathy with hyperelastic skin,0.8243730655995624
Burn of conjuctival sac,0.8243730655995624
"Pseudopapilledema of optic disc, bilateral",0.8243730655995624
undifferentiated carcinoma of small intestine,0.8239440047086868
Carbamate insecticide toxicity,0.823293950563396
Agitation,0.8228013005982595
genetic pedigree analysis multifactorial,0.8227731779425514
Renal failure associated with renal vascular disease,0.8212391637960913
allergy testing trimellitic anhydride erythema,0.8185871195236164
"Other myositis, left lower leg",0.8185871195236164
Obstructed labor due to persistent occipitoposterior (position),0.8170609968616902
toxic maculopathy of left eye,0.8145765386437849
"Fall from snow-skis, subsequent encounter",0.811152431791843
"Colobomatous microphthalmia, obesity, hypogenitalism, intellectual disability syndrome",0.8079470268470006
mechanical breakdown of prosthetic bile duct,0.8035710402683777
primary red blood cell aplasia,0.8020079439928938
Quaternary pyridinium surfactant adverse reaction,0.801249335493713
Iridocorneal mesenchymal dysgenesis,0.7994463972557463
"Laceration of intrinsic muscle, fascia and tendon of right ring finger at wrist and hand level, subsequent encounter",0.7967857838536833
Circumflex artery stenosis,0.7964439199324092
Borna Disease,0.7937172880987804
type III Duane's syndrome of right eye,0.792998666162684
brachymetatarsia of first metatarsal of right foot,0.788774741500151
Other carcinoma in situ of breast,0.785554327264731
first degree burns of abdominal wall including flank and groin,0.7828685725297975
"Laceration of unspecified muscle and tendon at ankle and foot level, left foot",0.7828685725297975
"Fetus-to-fetus placental transfusion syndrome, third trimester",0.7828685725297975
Adverse reaction to hepatitis A vaccine,0.7828685725297975
"War operations involving flamethrower, military personnel, sequela",0.779861212345981
"upper limb; fusion, congenital",0.7770687841710762
Submucosal colonic tumor,0.7738919295685311
Off-road land motor vehicle in collision with fixed object,0.7605831787585352
Malassezia folliculitis,0.7567269563552043
Cardiac Biphasic Synovial Sarcoma,0.7392750125698679
