Phenotype,Network_score
"Poisoning by expectorants, intentional self-harm, sequela",0.00016371280913891063
Carbohydrate deficient glycoprotein syndrome type 2k,0.00016353566661322333
"Sprain of interphalangeal joint of unspecified great toe, initial encounter",0.00016177699660932364
Spinal dysgenesis,0.00016136257864696028
recurrent manic disorder in remission,0.00016031081974294203
"Fall from snow-skis, initial encounter",0.00015974549956440778
Pedestrian on sled injured in collision with pedal cycle in nontraffic accident,0.0001596532486105731
"Laceration of extensor muscle, fascia and tendon of left index finger at wrist and hand level, initial encounter",0.0001594434528717148
Suicide of friend,0.00015936477579710454
"War operations involving flamethrower, civilian, subsequent encounter",0.00015764509442448772
Factor V concentrate products allergy,0.00015735345792704388
Intravitreal implant migration,0.0001543269772458222
Unilateral conductive hearing loss,0.00015308840976689854
C/O: dry skin,0.00015298423247207558
"Foreign body granuloma of soft tissue, not elsewhere classified, right shoulder",0.00015232473524447198
Peripheral arteriovenous malformation,0.00015220737483681015
Diagnostic and monitoring anesthesiology devices associated with adverse incidents,0.00015207822249411907
Dementia-Parkinsonism With Non-Alzheimer Amyloid Plaques,0.00015135463101538204
Allergy to temazepam,0.00015101355129476453
Microinvasive tumor,0.00015100367013196853
"Anterior subluxation of unspecified sternoclavicular joint, subsequent encounter",0.00015059807489250455
pseudosarcomatous carcinoma of large intestine,0.0001505610311911895
"Langerhans' cell histiocytosis, not elsewhere classified",0.00014947161170889505
accidental poisoning by posterior pituitary hormones,0.00014927773890395822
"Noncollision motor vehicle traffic accident involving object falling in or on motor vehicle while in motion, passenger on motor cycle injured",0.00014793268628986316
Sequential Learning,0.00014775083648141805
"Traumatic rupture of volar plate of right ring finger at metacarpophalangeal and interphalangeal joint, sequela",0.0001473669535554864
"Laceration of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level",0.00014709664490250755
Endometrioid adenocarcinoma recurrent,0.00014705415078163756
Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0.00014658068039138884
hemorrhage; complication internal fixation,0.00014535715096709916
"Fracture of unspecified part of neck of left femur, initial encounter for open fracture type I or II",0.00014533057238600257
"Unspecified superficial keratitis, bilateral",0.0001448468414449996
Philadelphia Chromosome,0.00014471880444103286
postprocedural cardiac insufficiency following surgery,0.00014413051056025314
"Other displaced fracture of upper end of left humerus, initial encounter for open fracture",0.00014343112983171107
Dissection of left femoral artery,0.00014318622528727495
Urinary bladder hematoma,0.00014297226435077933
"Unspecified injury of extensor muscle, fascia and tendon of left ring finger at wrist and hand level, sequela",0.0001429507147849595
Gastric ulcer (& [prepyloric] or [pyloric]),0.00014288053010869667
Nicorandil adverse reaction,0.0001425157880200698
Subperiosteal abscess of orbit of right eye,0.00014211442609996923
Allergy to phenoperidine,0.00014088017623567928
"Other displaced fracture of upper end of unspecified humerus, subsequent encounter for fracture with malunion",0.0001408453710257267
giant cell sarcoma of kidney,0.0001403420627598824
"MENINGITIS, SEROUS CIRCUMSCRIBED",0.00014007943824734457
Anaphylaxis caused by insect venom,0.00013970456755415598
type 2 diabetes mellitus with peripheral neuropathy,0.00013965317471900803
"rupture; ligament, ankle, traumatic",0.00013946107100533482
"Terrorism involving suicide bomber, civilian injured",0.0001394605657242642
Fibrosis of cardiac pacemaker electrode,0.0001373274439167407
Hypnopompic paralysis,0.00013674638139025942
maternal drug use complicating puerperium,0.00013667539502601852
"Motor vehicle traffic accident due to motor vehicle going out of control due to failure of mechanical part, without collision on the highway, driver of motor vehicle injured",0.00013620421500085868
Accidental rifampin overdose,0.00013577218795609412
Radial Tunnel Syndrome,0.00013559806803209166
Negative to date,0.00013478774825869408
Glaucoma due to eye inflammation,0.00013459405137858428
sprain (strain); chest,0.00013438745560063738
Infection in patient with AIDS,0.0001338984094307427
Unspecified injury of unspecified blood vessel at ankle and foot level,0.00013388167538351962
Osteomyelitis of right tibia,0.00013325738081478448
Acute posthemorrhagic anemia (& normocytic ),0.00013264713220315365
"Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",0.00013223026586453346
MHA-TP negative,0.00013223026586453346
Injury as a result of positioning,0.00013223026586453346
Acute non-psychotic brain syndrome,0.000131457339942337
IV catheter-related infection,0.0001313504286302041
"Sprain of interphalangeal joint of right ring finger, subsequent encounter",0.00013074616034654675
open comminuted oblique intertrochanteric fracture of left femur (Evans I),0.000130567921470865
Allergy to fish oil,0.00013053787581188272
dizziness chronic,0.00012962709140543302
"Accident due to other cause, NOS",0.0001295708246659712
"Motor vehicle traffic accident involving collision between motor vehicle and animal carrying a person, motor cyclist injured",0.0001291567616739541
Aplasia Cutis Congenita,0.000128693623021326
"Hb SS, Hb SC, Hb SB thal &#x7C; DBS &#x7C; Chemistry - non-challenge",0.00012796914057392484
"Laceration of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level",0.00012787490798158314
anterior corneal pigmentations of left eye,0.0001275681353372598
Guanosine to Cytosine Transversion Abnormality,0.0001271763664502774
Malignant lymphoma - mixed lymphocytic-histiocytic,0.00012669904070533586
anterior inferior cerebellar artery infarction on left,0.0001263964816501449
"Laceration of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level, subsequent encounter",0.0001262986225318728
Cyst of finger,0.00012624503657383587
"Nontraffic accident involving jump from motor vehicle, except off-road motor vehicle, while in motion, not on public highway, passenger of motor vehicle injured",0.00012605511113057054
"Deafness, Sensorineural, with Hypertrophic Cardiomyopathy",0.00012592307986587046
Displaced transcondylar fracture of right humerus,0.00012533855383654337
"Partial traumatic amputation of right great toe, initial encounter",0.00012494474667476197
"Mental and behavioral disorders due to use of sedatives or hypnotics, amnesic syndrome",0.00012479759801415047
dysgerminoma of mediastinum,0.00012470399484054218
Transscaphoid-capitate-perilunate fracture dislocation,0.00012461306963596142
"Chorioamnionitis, second trimester, fetus 1",0.00012447935709304154
growth on colored part of eye,0.0001243119382820834
"Displaced spiral fracture of shaft of humerus, unspecified arm, initial encounter for open fracture",0.00012389514921120782
toxic; melanosis,0.0001235609773594377
Pyroninophilia,0.00012330274909476164
"Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb",0.0001230850727731679
"Crushing injury of unspecified part(s) of left wrist, hand and fingers, sequela",0.00012286374674246758
"necrosis; kidney, tubular, following ectopic or molar pregnancy",0.00012235568060258017
Mood disorder with depressive features due to general medical condition,0.000122013833883161
Hyperacute rejection of intestine transplant,0.00012172001842682423
Open moderate laceration,0.00012159639647532802
Uniparental Heterodisomy,0.00012154285283254362
Pedestrian in wheelchair (powered) injured in collision with two- or three-wheeled motor vehicle in traffic accident,0.00012151230849437491
Gastrocardiac syndrome,0.00012151230849437491
recent coronary artery thrombosis with subsequent care,0.00012151230849437491
protein truncation assay deleterious mutation heterozygous,0.00012151230849437491
esophagitis with bleeding,0.00012151230849437491
"Fall from baby stroller, sequela",0.00012151230849437491
Foreign body in head,0.00012151230849437491
Penetrating posterior abdominal wounds,0.00012151230849437491
primary malignant neoplasm of sphenoid sinus,0.00012151230849437491
Hyoscine butylbromide allergy,0.00012151230849437491
"inguinal; bubo, venereal",0.00012151230849437491
"injury; nerve, foot",0.00012151230849437491
"Military operations involving unintentional restriction of air and airway, military personnel",0.00012151230849437491
"Motor vehicle traffic accident involving collision, on highway, between motor vehicle and boundary fence or guard rail, rider of animal or occupant of animal-drawn vehicle injured",0.00012151230849437491
"Pedestrian on roller-skates injured in collision with other nonmotor vehicle in nontraffic accident, sequela",0.00012151230849437491
congenital rigid cervix in gravid patient,0.00012151230849437491
"Crushing injury of right ankle, subsequent encounter",0.00012151230849437491
"Subluxation of distal interphalangeal joint of left little finger, initial encounter",0.00012151230849437491
"Accident involving fall from road vehicle NEC, pedestrian injured",0.00012151230849437491
allergy testing grape erythema,0.00012151230849437491
Allergy to industrial methylated spirit,0.00012151230849437491
Amphotericin B overdose,0.00012151230849437491
"uterus; rupture, nonpuerperal, nontraumatic",0.00012151230849437491
"Unspecified sprain of right lesser toe(s), initial encounter",0.00012151230849437491
Thrombocytosis,0.00012151230849437491
Subchorionic septal cyst,0.00012151230849437491
Bouchard's nodes (with arthropathy),0.00012151230849437491
ruptured synovium of left hand,0.00012151230849437491
Orthodontic index,0.00012151230849437491
"Ring corneal ulcer, bilateral",0.00012151230849437491
closed dislocation of metacarpophalangeal joint of ring finger of right hand,0.00012151230849437491
Drug-induced flushing,0.00012151230849437491
"Motorcycle passenger injured in collision with other motor vehicles in traffic accident, sequela",0.00012108133709228517
Proximal subungual onychomycosis,0.00012104348133596654
Pleuritic pain,0.00012075695750614797
Serum fetuin-A decreased,0.00012054916341849464
"leukemia; monocytic, monocytoid, subacute",0.00011979456227969587
Lithuresis,0.00011965482721992432
"malignant neoplasm of skin of left upper eyelid, including canthus",0.00011946897884732198
Exophthalmos of right eye,0.00011920345751111773
COLON RECTAL FISSURE BLEEDING,0.00011885574593530862
"Idiopathic chronic gout, unspecified hand, without tophus (tophi)",0.00011885574593530862
Postprocedural hemorrhage of a circulatory system organ or structure following a cardiac catheterization,0.00011878486491568297
Cleidocranial Dysplasia,0.00011821743459827715
"Cannabis dependence, episodic",0.00011758916071440644
ASPH Positive,0.00011753806329495607
"Injury of ulnar nerve at wrist and hand level of right arm, initial encounter",0.00011736939645732219
"Collapsed vertebra, not elsewhere classified, lumbar region, sequela of fracture",0.0001170375132878517
"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",0.00011699065731466821
Subluxation of other carpometacarpal joint of right hand,0.00011670988649600336
Obstructed labor due to persistent occipitoiliac (position),0.00011670988649600336
Organic mood disorder of manic type,0.00011670988649600336
"Maternal care for Anti-A sensitization, first trimester, fetus 1",0.00011670988649600336
Salmonella osteomyelitis,0.00011670988649600336
Other abscess of pharynx,0.00011670988649600336
Scleritis and episcleritis in diseases classified elsewhere,0.00011660768610773893
Mouse Gliomatosis Cerebri,0.0001163380156406498
"Unspecified subluxation of right little finger, subsequent encounter",0.00011548570556886326
"Other specified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, initial encounter",0.00011515967517584068
Atrial tachycardia,0.00011515292325391936
"Nondisplaced other fracture of tuberosity of unspecified calcaneus, subsequent encounter for fracture with delayed healing",0.00011487581070499236
Pica of infancy and childhood,0.00011368323539934683
gums symptoms,0.00011356012205468712
"Sprain of metacarpophalangeal joint of left thumb, sequela",0.00011346751882175723
mixed cellularity Hodgkin's lymphoma of cerebellum,0.00011321180775302833
"Displaced other extraarticular fracture of right calcaneus, subsequent encounter for fracture with malunion",0.0001129054707566802
"Bernard-Soulier Syndrome, Type A",0.0001128790579481266
"Other secondary gout, shoulder region",0.00011270439578462062
Intraepithelial squamous carcinoma of anogenital region,0.00011231831239381719
Driver of three-wheeled motor vehicle injured in noncollision transport accident in nontraffic accident,0.00011202337649026549
FT4 - Free thyroxine level result,0.0001119545971430595
Open fracture of sixth cervical vertebra (& [without mention of spinal cord lesion]),0.00011165625012482611
"central retinal vein occlusion, stable of both eyes",0.0001114758531993616
Thrombosis of superior anastomotic vein,0.00011121377739806038
corrosion; cervix,0.0001102182604063707
Iatrogenic pneumothorax,0.00010972364149006993
Lacrimal canaliculitis due to Actinomyces israelii,0.00010948058964798242
Charcôt's arthropathy (tabetic),0.00010946754880981799
neoplasm of peripheral nerves of buttock,0.00010877599269121024
sibling rivalry; exceptionally,0.00010778797277065892
"Monoarthritis, not elsewhere classified, wrist",0.00010737756272003962
Pulmonary valve function,0.00010689743925947285
Allergy to loprazolam,0.00010628333700376257
penile lump at base of shaft on top,0.00010613269795823909
"Palindromic rheumatism, left wrist",0.00010581410929484836
Formestane overdose of undetermined intent,0.00010502560028439212
location of neoplasm of pituitary gland,0.0001046155669051574
Excessive hemorrhage due to and following ectopic pregnancy,0.00010458905183064596
Asiderotic anemia,0.00010452268405334641
"Myelitis, Acute Transverse",0.00010358181904199472
"Strain of extensor muscle, fascia and tendon of left thumb at wrist and hand level, initial encounter",0.00010323219181947995
"Hodgkin's disease, lymphocytic depletion, diffuse fibrosis of oral cavity",0.00010305949765326291
"Other instability, right hip",0.00010207361539925278
"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",0.00010198539148686516
Mucolytics allergy,0.0001018076882253607
Neonatal hypoxemia,0.000101796764846315
Plant food causing toxic effect,0.00010106269397894425
Displaced fracture (avulsion) of medial epicondyle of right humerus,0.00010081897646211175
"Allergic contact dermatitis, poison sumac",0.00010054639638549333
Spondyloepimetaphyseal Dysplasia With Abnormal Dentition,0.00010006382637596013
"Nondisplaced fracture (avulsion) of lateral epicondyle of unspecified humerus, subsequent encounter for fracture with routine healing",0.00010006382637596013
"lung; disease, obstructive, with alveolitis, allergic",9.99370487689704e-05
Accidental cimetidine overdose,9.949638726053582e-05
intracystic carcinoma of gallbladder,9.8846929995775e-05
"Pedal cycle accident involving collision between pedal cycle and non-motor road vehicle, occupant of tram injured",9.751902511533856e-05
"Subluxation of metatarsophalangeal joint of left great toe, initial encounter",9.747825540701778e-05
Dissociative trance,9.705236515571202e-05
postprocedural infection of continent urinary stoma,9.687516371567701e-05
Atypical tic disorder,9.669396608271565e-05
"Nondisplaced fracture of cuboid bone of right foot, subsequent encounter for fracture with malunion",9.667448561759387e-05
"Idiopathic chronic gout, right ankle and foot, with tophus (tophi)",9.627897339780403e-05
Quaternary pyridinium surfactant adverse reaction,9.612068938625026e-05
Finding of phenylalanine level,9.550219431460779e-05
"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of axilla and upper limb",9.540676610921323e-05
"maternal mental disorder complicating pregnancy, childbirth,and puerperium",9.53679327951835e-05
Alteration in neurological function,9.5188575092457e-05
pregnancy complicated by chronic secondary hypertension,9.5188575092457e-05
Pruritic scalp dermatosis,9.465284045928135e-05
"Poisoning by, adverse effect of and underdosing of antitussives",9.445136845304356e-05
Injury of right lower leg,9.422082556025552e-05
Adenosine to Guanosine Transition Abnormality,9.405078594823176e-05
"low; blood pressure, due to shock following injury",9.399135265521661e-05
"Severe major depression with psychotic features, mood-congruent",9.389335274856052e-05
gout of index finger of left hand,9.375570782402345e-05
retinal scar of right eye,9.361742305832711e-05
"Glaucoma secondary to eye inflammation, left eye",9.343025930987936e-05
"Preterm premature rupture of membranes, unspecified as to length of time between rupture and onset of labor",9.308726738652526e-05
grade 2 follicular lymphoma of renal pelvis,9.290046578457391e-05
Vulvar Blue Nevus,9.259980743727351e-05
Traumatic rupture of left biceps femoris tendon,9.255558096216166e-05
"War operations involving fragments of improvised explosive device [IED], military personnel, subsequent encounter",9.218688674181088e-05
CRANIAL NERVE PALSY VII FACIAL CENTRAL,9.217123720304145e-05
LEBER OPTIC ATROPHY AND DYSTONIA,9.210573630129825e-05
Diffuse large B-cell lymphoma associated with chronic inflammation,9.203851826109901e-05
Insomnia due to mental disorder,9.15711310818261e-05
"Nontraffic accident involving injury by being thrown against part of,or object in,moving motor vehicle, not off-road vehicle, not on highway, rider of animal or animal-drawn vehicle occupant injured",9.113309439739036e-05
Kallmann Syndrome 2 (disorder),9.09042327618138e-05
Allergy to phenylephrine,9.081711014293146e-05
cot death > 4 weeks,9.077858821328105e-05
Idiopathic insomnia,9.077858821328105e-05
Allergy to fenfluramine,9.077858821328105e-05
Centroblastic lymphoma stage III,9.077858821328105e-05
chemical-induced diabetes mellitus with ketoacidosis,9.077858821328105e-05
Diffuse small cleaved cell lymphoma (Nodal marginal zone B-cell lymphoma) recurrent,9.077858821328105e-05
CONGESTIVE HEART FAILURE ACUTE EXACERBATION,9.06072760488775e-05
diffuse nodular histiocytic (NH) lymphoma of inguinal region and lower limb(s),8.992726647298511e-05
"Parasitic cyst of iris, ciliary body or anterior chamber, unspecified eye",8.943659834957879e-05
"Car driver injured in collision with pedal cycle in nontraffic accident, sequela",8.937657874334466e-05
"Puncture wound with foreign body, unspecified ankle, subsequent encounter",8.900310372022501e-05
Juberg-Marsidi syndrome,8.90022493158939e-05
Keratosis exfoliativa,8.890169723008867e-05
"Motor vehicle traffic accident involving pedestrian run over by motor vehicle, driver of motor vehicle injured",8.879849053312326e-05
"Partial traumatic transphalangeal amputation of right little finger, sequela",8.879849053312326e-05
Gain of Chromosome 22q,8.879849053312326e-05
"Juvenile arthritis, unspecified, site unspecified",8.879849053312326e-05
"Subluxation of midcarpal joint of left wrist, sequela",8.879849053312326e-05
Sexual abuse complicating pregnancy,8.879849053312326e-05
benign neurilemoma of large intestine,8.85265770298742e-05
"War operations involving explosion of guided missile, civilian, subsequent encounter",8.839233469873882e-05
"meningococcus; infection, arachnoiditis (chronic) (manifestation)",8.836588436961306e-05
type 1 diabetes mellitus with ophthalmoplegia of right eye,8.79771300430231e-05
Phyma,8.793049301571435e-05
"maternal obesity complicating pregnancy, first trimester",8.697397337846681e-05
allergy testing poppy seed induration,8.618485796853555e-05
opiate antagonist poisoning with undetermined intent,8.560327625031364e-05
Intentional caffeine overdose,8.472613381868034e-05
Bone spur of right shoulder,8.447526290715071e-05
rubeola; rubella,8.419426476059969e-05
"forceps delivery; failure, affecting fetus or newborn",8.395326425010325e-05
Weight loss >=10% of body weight,8.301578651973606e-05
EDEMA NEW ONSET,8.28000582596235e-05
"Gamma-A-Globulin, Defect in Assembly of",8.219419299897611e-05
"Complete traumatic metacarpophalangeal amputation of unspecified thumb, subsequent encounter",8.214544053208423e-05
embolism of right renal artery,8.139751427556073e-05
Rupture of spleen due to birth injury,8.132126170632827e-05
neoplasm of autonomic nerves of antecubital region,8.069438111533745e-05
Fetal Hypoxia,8.063500435955292e-05
Tinea of groin/perianal,8.045571733727765e-05
Urethral bulbitis,8.019856582909543e-05
cardiomyopathy of anterior wall,8.014325551548153e-05
"Legal intervention involving injury by tear gas, law enforcement official injured, initial encounter",7.998218445359566e-05
Motor vehicle on road in collision with object other than vehicle,7.996813917661697e-05
"War operations involving unarmed hand to hand combat, military personnel, initial encounter",7.953692236889003e-05
Non-metallic foreign body,7.878815611349456e-05
Acne scars - mixed atrophic and hypertrophic,7.84560807333724e-05
"Nondisplaced fracture of third metatarsal bone, left foot, initial encounter for open fracture",7.84443767676762e-05
Verrucous Carcinoma of the Mouse Oral Cavity,7.825210241144291e-05
"Displaced fracture of distal phalanx of right thumb, subsequent encounter for fracture with malunion",7.798686901392314e-05
"Corneal ulcer with hypopyon, unspecified eye",7.774089857778974e-05
Partial traumatic metacarpophalangeal amputation of left index finger,7.772198760727496e-05
nerve injury of thorax,7.766134537675988e-05
Mild mood disorder,7.747336828873474e-05
Hall syndrome 1,7.68090811569716e-05
immunologic disorders complicating pregnancy,7.677649779987787e-05
Cannabis drug dependence NOS,7.627967643968834e-05
"Cannabis use disorder, severe, with cannabis-induced sleep disorder",7.627967643968834e-05
"Motor vehicle traffic accident involving collision between motor vehicle and animal-drawn vehicle, passenger of motor vehicle injured",7.592273863377334e-05
late effects of nontraumatic subarachnoid hemorrhage: monoplegia of lower limb affecting right nondominant side,7.586919975832344e-05
"Unspecified sprain of left great toe, subsequent encounter",7.581489570996796e-05
"Military operations involving unspecified effect of nuclear weapon, civilian, sequela",7.573776627483831e-05
spleen; displacement,7.526670099236875e-05
Benign fibrohistiocytic neoplasm of skin,7.484020030989586e-05
Johnson neuroectodermal syndrome,7.389830002425773e-05
"Partial traumatic amputation of left midfoot, subsequent encounter",7.346094932986071e-05
LETHAL CONGENITAL CONTRACTURAL SYNDROME 3,7.29027212990349e-05
Dislocation of tarsometatarsal joint of unspecified foot,7.240309775199375e-05
optic nerve hypoplasia of right eye,7.219187136071908e-05
injury due to destruction of aircraft from onboard fire during military operations,7.199733623645422e-05
pseudosarcomatous carcinoma of bladder,7.175667997184867e-05
Disorders of lacrimal system in diseases classified elsewhere,7.171767072138494e-05
Follicle stimulating hormone level result,7.086796066345665e-05
"Maternal care for compound presentation, fetus 2",7.055277977042317e-05
"Auditory recruitment, right ear",7.008953597519582e-05
Allergy to fludrocortisone,7.008953597519582e-05
Allergy to enoxaparin,7.008953597519582e-05
Nondisplaced fracture (avulsion) of lateral epicondyle of right humerus,7.008953597519582e-05
Accidental prochlorperazine overdose,7.008953597519582e-05
"vagina; rupture, nonpuerperal, nontraumatic",7.008953597519582e-05
Subchondral insufficiency fracture of condyle of femur,7.008953597519582e-05
"Bipolar affective disorder, currently depressed, in partial or unspecified remission",6.980070801715147e-05
CHLORPHINE ALLERGY,6.979520638713891e-05
"Military operations involving intentional restriction of air and airway, military personnel, subsequent encounter",6.938956895772847e-05
pseudocirrhosis; pericardial,6.928831236271537e-05
"Tributary (branch) retinal vein occlusion, left eye, with macular edema",6.926344765681567e-05
trabecular adenocarcinoma of urethra,6.917812288821903e-05
Dissection of left renal artery,6.874980602737726e-05
late effects of nontraumatic subarachnoid hemorrhage ataxia,6.849383132511515e-05
lung transplant failure,6.836740037730511e-05
"Displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for open fracture type I or II with nonunion",6.805932694372553e-05
Red blood cell finding,6.793852317308745e-05
diabetes with diabetic peripheral angiopathy without gangrene,6.748784858035427e-05
HTLV-2 serology test positive,6.748723756072897e-05
"Airgun discharge, undetermined intent, sequela",6.716435833696098e-05
Congenital onychoatrophy,6.689025310349826e-05
closed rib fracture of left twelfth rib,6.677115399603309e-05
"Military operations involving unintentional restriction of air and airway, military personnel, initial encounter",6.671432742863687e-05
"Nontraffic accident involving fall from motor vehicle, except off-road motor vehicle, while in motion, not on public highway, pedal cyclist injured",6.611693429264453e-05
contusion with intact skin of lateral surface of right forearm,6.607143929831272e-05
Graft delamination,6.567707223029525e-05
"Maternal care for (suspected) fetal abnormality and damage, unspecified, fetus 5",6.567382532890215e-05
Resistance to infection,6.536035658236084e-05
Clostridium; cellulitis,6.533818456578371e-05
forgetting,6.512238039230586e-05
Laceration with foreign body of right lesser toe(s) without damage to nail,6.418868308015582e-05
Childhood emotional disorder,6.403438801477828e-05
"Nontraffic accident involving jump from motor vehicle, except off-road motor vehicle, while in motion, not on public highway, motor cyclist injured",6.384254150146991e-05
goblet cell carcinoid of digestive tract,6.341725124785404e-05
"Terrorism involving other explosions and fragments, terrorist injured, subsequent encounter",6.336466326287713e-05
cerebrospinal fluid culture Leptospira icterohaemorrhagiae,6.240638076565348e-05
neoplasm of peripheral nerves of knee,6.236932994113108e-05
Poisoning by venomous mollusc,6.221532280907766e-05
"Partial traumatic amputation of left foot, level unspecified, sequela",6.20790748495887e-05
slipped; sacroiliac joint,6.177848228057464e-05
"Idiopathic cysts of iris, ciliary body or anterior chamber, left eye",6.175112330645526e-05
"Infection of amniotic sac and membranes, unspecified, second trimester, fetus 2",6.157995662114664e-05
"Acute infarction of intestine, part unspecified",6.155480914923371e-05
tuberculous peritonitis TB in sputum: (+) microscopy,6.150679551639312e-05
"Idiopathic chronic gout, left elbow, without tophus (tophi)",6.136110423073674e-05
Post-op. problems,6.136006096252159e-05
giant cell glioblastoma of cerebral ventricle,6.116421840093713e-05
Perinatal gastrointestinal hemorrhage,6.109106356270771e-05
"Complete traumatic amputation of unspecified foot at ankle level, initial encounter",6.1063198238384e-05
open fracture of L2 vertebral body with spinal cord injury,6.082834024074858e-05
"Strain of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level",6.059902535208185e-05
intraductal micropapillary carcinoma in situ of liver,6.046752156125203e-05
personality; chronic pain,6.030072885252604e-05
Allergy to sulfadimethoxine,6.020257578859706e-05
Allergy to prilocaine,6.0109440932470084e-05
"Profound mental retardation, significant impairment of behavior requiring attention or treatment",5.9897756027877325e-05
Accidental bismuth compound overdose,5.9846472532054815e-05
"DIABETES MELLITUS, INSULIN-DEPENDENT, 5",5.9846472532054815e-05
"Dislocation of proximal interphalangeal joint of left ring finger, subsequent encounter",5.9846472532054815e-05
Alcohol abuse,5.9846472532054815e-05
Radial deviation of the wrist,5.9846472532054815e-05
organic central sleep apnea in conditions classified elsewhere,5.935096870260087e-05
Extravasation injury,5.8841419852503554e-05
Instillation site hypoesthesia,5.866111371573764e-05
Alcoholic fibrosis and sclerosis of liver,5.820202840867185e-05
Spironolactone and loop diuretic adverse reaction,5.790602581260969e-05
Arrested hydrocephalus,5.7144262878179986e-05
Partial traumatic amputation of right hand at wrist level,5.684996837460989e-05
syndrome; Wilson,5.684162469872074e-05
renal calculus; with hydronephrosis and infection,5.668104109563823e-05
peripheral vision worsens during day,5.6148866506333616e-05
"Thrombocytosis, Autosomal Dominant",5.6100696447823174e-05
disseminated Salmonella gastroenteritis,5.598167149120449e-05
Meprobamate adverse reaction,5.568291815984632e-05
Delayed perforation of jejunum,5.558798946209468e-05
Circumflex artery stenosis,5.548741919555705e-05
Diamidine antiprotozoal adverse reaction,5.541482345235638e-05
Telangiectatic osteosarcoma recurrent,5.5131154227678e-05
Compulsive Personality,5.495853452777069e-05
"Maternal care for anti-D [Rh] antibodies, first trimester, not applicable or unspecified",5.4909249107359244e-05
Cardiovascular insufficiency,5.449880988439911e-05
Neoplastic Granulocytes and Precursors 20 Percent or More of Bone Marrow Cells,5.439553745045865e-05
"c.puerperium; hypertension, pre-existing, essential, with superimposed proteinuria",5.4291832094545663e-05
Winter Harding Hyde syndrome,5.414141895508521e-05
Cell count NOS CSF negative,5.412444597073793e-05
Palmoplantar Hyperkeratosis with Squamous Cell Carcinoma of Skin and Sex Reversal,5.371753167457084e-05
Calcific tendinitis of left hand,5.357422766369773e-05
"Complete traumatic amputation of right foot, level unspecified, initial encounter",5.3293751291167095e-05
Overdose of histamine H2-receptor antagonists,5.26090914370536e-05
Other disturbances of cerebral status of newborn,5.2372507896482635e-05
gastroenteritis due to Campylobacter coli,5.219088989709992e-05
Acquired arteriovenous malformation of the skin,5.20212466320033e-05
Methylene blue test passed,5.20212466320033e-05
Allergy to ancrod,5.20212466320033e-05
Adverse reaction to avomine,5.20212466320033e-05
galactosemia in newborn,5.20212466320033e-05
Fungus identified &#x7C; Aspirate &#x7C; Microbiology,5.20212466320033e-05
"Displaced fracture of distal phalanx of left lesser toe(s), sequela",5.20212466320033e-05
"Displaced comminuted fracture of shaft of humerus, unspecified arm",5.185994157099019e-05
Ovarian germ cell teratoma stage II A,5.1810981623952974e-05
"Follicular cyst of ovary, unspecified side",5.1810981623952974e-05
"War operations involving unintentional restriction of air and airway, civilian",5.1810981623952974e-05
"Tuberculosis of hip, unspecified examination",5.1810981623952974e-05
open fracture of left acetabulum with subluxation of anterior femoral head (alpha 1),5.1810981623952974e-05
Closed fracture of left pilon,5.180477543183932e-05
Other enthesopathy of unspecified foot and ankle,5.1752900798223924e-05
"Motor vehicle nontraffic accident involving collision, not on public highway, between motor vehicle, except off-road motor vehicle, and pedestrian, other specified person injured",5.119151940711012e-05
"c.delivery; retention of secundines, partial",5.059680110093335e-05
"Fetus-to-fetus placental transfusion syndrome, third trimester",5.0433983191895665e-05
"Laceration of unspecified muscle and tendon at ankle and foot level, left foot",5.0433983191895665e-05
Adverse reaction to hepatitis A vaccine,5.0433983191895665e-05
first degree burns of abdominal wall including flank and groin,5.0433983191895665e-05
immunologic disorders complicating puerperium,5.0227942202137585e-05
nodular sclerosing Hodgkin's lymphoma of intrahepatic bile duct,5.004499346717507e-05
"myocardium; insufficiency, rheumatic, active, acute or subacute",4.9985791181260545e-05
"Pedestrian on foot injured in collision with pedal cycle in nontraffic accident, initial encounter",4.959472597128451e-05
Ergot alkaloid adverse reaction,4.9339681145620996e-05
Hepatitis D RNA positive,4.9336454280839044e-05
Costocoracoid ligament congenitally short,4.9283208299658754e-05
DIAMOND-BLACKFAN ANEMIA 11,4.9244633205274365e-05
positive regulation of response to macrophage colony-stimulating factor,4.922708088816622e-05
Histoplasmosis of spinal cord,4.895930714430241e-05
Dementia with Down syndrome,4.850553641549968e-05
Monckeberg's arteriosclerosis with intermittent claudication,4.836356637748817e-05
